Class Name,Class Status,Class Characteristic,Attribute/Relationship Name,Attribute/Relationship Status,Attribute/Relationship Characteristic,Old Value,New Value
InterventionalStudyDesign,Added,Attributes/Relationships,studyType,Added,Inherited From,,StudyDesign
InterventionalStudyDesign,Added,Attributes/Relationships,studyType,Added,Codelist Ref,,SDTM Terminology Codelist C99077
InterventionalStudyDesign,Added,Attributes/Relationships,studyType,Added,Preferred Term,,Interventional Study Design Study Type
InterventionalStudyDesign,Added,Attributes/Relationships,studyType,Added,NCI C-Code,,C215631
InterventionalStudyDesign,Added,Attributes/Relationships,studyType,Added,Role,,Complex Datatype Relationship
InterventionalStudyDesign,Added,Attributes/Relationships,studyType,Added,Model Representation,,Attribute
InterventionalStudyDesign,Added,Attributes/Relationships,studyType,Added,Has Value List,,Y (SDTM Terminology Codelist C99077)
InterventionalStudyDesign,Added,Attributes/Relationships,studyType,Added,Definition,,The study type associated with the interventional study design.
InterventionalStudyDesign,Added,Attributes/Relationships,studyType,Added,Codelist URL,,https://evsexplore.semantics.cancer.gov/evsexplore/subset/ncit/C99077
InterventionalStudyDesign,Added,Attributes/Relationships,notes,Added,Inherited From,,StudyDesign
InterventionalStudyDesign,Added,Attributes/Relationships,notes,Added,Preferred Term,,Interventional Study Design Notes
InterventionalStudyDesign,Added,Attributes/Relationships,notes,Added,NCI C-Code,,C215634
InterventionalStudyDesign,Added,Attributes/Relationships,notes,Added,Role,,Complex Datatype Relationship
InterventionalStudyDesign,Added,Attributes/Relationships,notes,Added,Model Representation,,Attribute
InterventionalStudyDesign,Added,Attributes/Relationships,notes,Added,Has Value List,,N
InterventionalStudyDesign,Added,Attributes/Relationships,notes,Added,Definition,,A brief written record relevant to the interventional study design.
InterventionalStudyDesign,Added,Attributes/Relationships,eligibilityCriteria,Added,Inherited From,,StudyDesign
InterventionalStudyDesign,Added,Attributes/Relationships,eligibilityCriteria,Added,Role,,Relationship
InterventionalStudyDesign,Added,Attributes/Relationships,eligibilityCriteria,Added,Model Representation,,Relationship
InterventionalStudyDesign,Added,Attributes/Relationships,eligibilityCriteria,Added,Has Value List,,N/A
InterventionalStudyDesign,Added,Attributes/Relationships,eligibilityCriteria,Added,Definition,,A USDM relationship between the InterventionalStudyDesign and EligibilityCriterion classes which identifies the set of eligibility criterion associated with the interventional study design.
InterventionalStudyDesign,Added,Attributes/Relationships,therapeuticAreas,Added,Inherited From,,StudyDesign
InterventionalStudyDesign,Added,Attributes/Relationships,therapeuticAreas,Added,Codelist Ref,,Point out to external dictionaries
InterventionalStudyDesign,Added,Attributes/Relationships,therapeuticAreas,Added,Preferred Term,,Interventional Study Design Therapeutic Areas
InterventionalStudyDesign,Added,Attributes/Relationships,therapeuticAreas,Added,NCI C-Code,,C215633
InterventionalStudyDesign,Added,Attributes/Relationships,therapeuticAreas,Added,Role,,Complex Datatype Relationship
InterventionalStudyDesign,Added,Attributes/Relationships,therapeuticAreas,Added,Model Representation,,Attribute
InterventionalStudyDesign,Added,Attributes/Relationships,therapeuticAreas,Added,Has Value List,,Y (Point out to external dictionaries)
InterventionalStudyDesign,Added,Attributes/Relationships,therapeuticAreas,Added,Definition,,"A categorization of a disease, disorder, or other condition based on common characteristics and often associated with a medical specialty focusing on research and development of specific therapeutic interventions for the purpose of treatment and prevention, which is associated with the interventional study design."
InterventionalStudyDesign,Added,Attributes/Relationships,model,Added,Codelist Ref,,SDTM Terminology Codelist C99076
InterventionalStudyDesign,Added,Attributes/Relationships,model,Added,Preferred Term,,Intervention Model Type
InterventionalStudyDesign,Added,Attributes/Relationships,model,Added,NCI C-Code,,C98746
InterventionalStudyDesign,Added,Attributes/Relationships,model,Added,Role,,Complex Datatype Relationship
InterventionalStudyDesign,Added,Attributes/Relationships,model,Added,Model Representation,,Attribute
InterventionalStudyDesign,Added,Attributes/Relationships,model,Added,Has Value List,,Y (SDTM Terminology Codelist C99076)
InterventionalStudyDesign,Added,Attributes/Relationships,model,Added,Definition,,The general design of the strategy for assigning interventions to subjects in a clinical study. (clinicaltrials.gov)
InterventionalStudyDesign,Added,Attributes/Relationships,model,Added,Codelist URL,,https://evsexplore.semantics.cancer.gov/evsexplore/subset/ncit/C99076
InterventionalStudyDesign,Added,Attributes/Relationships,epochs,Added,Inherited From,,StudyDesign
InterventionalStudyDesign,Added,Attributes/Relationships,epochs,Added,Role,,Relationship
InterventionalStudyDesign,Added,Attributes/Relationships,epochs,Added,Model Representation,,Relationship
InterventionalStudyDesign,Added,Attributes/Relationships,epochs,Added,Has Value List,,N/A
InterventionalStudyDesign,Added,Attributes/Relationships,epochs,Added,Definition,,A USDM relationship between the InterventionalStudyDesign and StudyEpoch classes which identifies the set of study epochs associated with the interventional study design.
InterventionalStudyDesign,Added,Attributes/Relationships,characteristics,Added,Inherited From,,StudyDesign
InterventionalStudyDesign,Added,Attributes/Relationships,characteristics,Added,Codelist Ref,,C207416
InterventionalStudyDesign,Added,Attributes/Relationships,characteristics,Added,Preferred Term,,Interventional Study Design Characteristics
InterventionalStudyDesign,Added,Attributes/Relationships,characteristics,Added,NCI C-Code,,C215632
InterventionalStudyDesign,Added,Attributes/Relationships,characteristics,Added,Role,,Complex Datatype Relationship
InterventionalStudyDesign,Added,Attributes/Relationships,characteristics,Added,Model Representation,,Attribute
InterventionalStudyDesign,Added,Attributes/Relationships,characteristics,Added,Has Value List,,Y (C207416)
InterventionalStudyDesign,Added,Attributes/Relationships,characteristics,Added,Definition,,The distinguishing qualities or prominent aspects of an interventional study design.
InterventionalStudyDesign,Added,Attributes/Relationships,characteristics,Added,Codelist URL,,https://evsexplore.semantics.cancer.gov/evsexplore/subset/ncit/C207416
InterventionalStudyDesign,Added,Attributes/Relationships,encounters,Added,Inherited From,,StudyDesign
InterventionalStudyDesign,Added,Attributes/Relationships,encounters,Added,Role,,Relationship
InterventionalStudyDesign,Added,Attributes/Relationships,encounters,Added,Model Representation,,Relationship
InterventionalStudyDesign,Added,Attributes/Relationships,encounters,Added,Has Value List,,N/A
InterventionalStudyDesign,Added,Attributes/Relationships,encounters,Added,Definition,,A USDM relationship between the InterventionalStudyDesign and Encounter classes which identifies the set of encounters associated with the interventional study design.
InterventionalStudyDesign,Added,Attributes/Relationships,studyCells,Added,Inherited From,,StudyDesign
InterventionalStudyDesign,Added,Attributes/Relationships,studyCells,Added,Role,,Relationship
InterventionalStudyDesign,Added,Attributes/Relationships,studyCells,Added,Model Representation,,Relationship
InterventionalStudyDesign,Added,Attributes/Relationships,studyCells,Added,Has Value List,,N/A
InterventionalStudyDesign,Added,Attributes/Relationships,studyCells,Added,Definition,,A USDM relationship between the InterventionalStudyDesign and StudyCell classes which identifies the set of study cells associated with the interventional study design. 
InterventionalStudyDesign,Added,Definition,,,,,The strategy that specifies the structure of an interventional trial in terms of the planned activities (including timing) and statistical analysis approach intended to meet the objectives of the study.
Identifier,Added,Preferred Term,,,,,Identifier
Identifier,Added,NCI C-Code,,,,,C25364
Identifier,Added,Attributes/Relationships,scope,Added,Role,,Relationship
Identifier,Added,Attributes/Relationships,scope,Added,Model Representation,,Relationship
Identifier,Added,Attributes/Relationships,scope,Added,Has Value List,,N/A
Identifier,Added,Attributes/Relationships,scope,Added,Definition,,A USDM relationship between the Identifier and Organization classes which provides the details associated with each organization that has assigned the identifier.
Identifier,Added,Attributes/Relationships,text,Added,Preferred Term,,Identifier Text
Identifier,Added,Attributes/Relationships,text,Added,NCI C-Code,,C215450
Identifier,Added,Attributes/Relationships,text,Added,Role,,Attribute
Identifier,Added,Attributes/Relationships,text,Added,Model Representation,,Attribute
Identifier,Added,Attributes/Relationships,text,Added,Has Value List,,N
Identifier,Added,Attributes/Relationships,text,Added,Definition,,An instance of structured text that represents the identifier.
Identifier,Added,Sub Classes,,,,,"AdministrableProductIdentifier, MedicalDeviceIdentifier, ReferenceIdentifier, StudyIdentifier"
Identifier,Added,Definition,,,,,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing."
DocumentContentReference,Added,Preferred Term,,,,,Document Content Reference
DocumentContentReference,Added,NCI C-Code,,,,,C215499
DocumentContentReference,Added,Attributes/Relationships,sectionNumber,Added,Preferred Term,,Document Content Reference Section Number
DocumentContentReference,Added,Attributes/Relationships,sectionNumber,Added,NCI C-Code,,C215609
DocumentContentReference,Added,Attributes/Relationships,sectionNumber,Added,Role,,Attribute
DocumentContentReference,Added,Attributes/Relationships,sectionNumber,Added,Model Representation,,Attribute
DocumentContentReference,Added,Attributes/Relationships,sectionNumber,Added,Has Value List,,N
DocumentContentReference,Added,Attributes/Relationships,sectionNumber,Added,Definition,,The numeric identifier of a particular section for the document content reference.
DocumentContentReference,Added,Attributes/Relationships,appliesTo,Added,Role,,Relationship
DocumentContentReference,Added,Attributes/Relationships,appliesTo,Added,Model Representation,,Relationship
DocumentContentReference,Added,Attributes/Relationships,appliesTo,Added,Has Value List,,N/A
DocumentContentReference,Added,Attributes/Relationships,appliesTo,Added,Definition,,A USDM relationship between the DocumentContentReference and StudyDefinitionDocument classes which identifies the study definition document to which the document content reference applies.
DocumentContentReference,Added,Attributes/Relationships,sectionTitle,Added,Preferred Term,,Document Content Reference Section Title
DocumentContentReference,Added,Attributes/Relationships,sectionTitle,Added,NCI C-Code,,C215610
DocumentContentReference,Added,Attributes/Relationships,sectionTitle,Added,Role,,Attribute
